"year","rcp26","rcp45","rcp60","rcp85"
1909,0.038767715,0.038767715,0.038767715,0.038767715
1910,0.038923322,0.038923322,0.038923322,0.038923322
1911,0.038119429,0.038119429,0.038119429,0.038119429
1912,0.037945318,0.037945318,0.037945318,0.037945318
1913,0.037183508,0.037183508,0.037183508,0.037183508
1914,0.036534786,0.036534786,0.036534786,0.036534786
1915,0.035458975,0.035458975,0.035458975,0.035458975
1916,0.035050284,0.035050284,0.035050284,0.035050284
1917,0.034942211,0.034942211,0.034942211,0.034942211
1918,0.034237047,0.034237047,0.034237047,0.034237047
1919,0.034274591,0.034274591,0.034274591,0.034274591
1920,0.03495024,0.03495024,0.03495024,0.03495024
1921,0.037639781,0.037639781,0.037639781,0.037639781
1922,0.036971669,0.036971669,0.036971669,0.036971669
1923,0.035337631,0.035337631,0.035337631,0.035337631
1924,0.03607535,0.03607535,0.03607535,0.03607535
1925,0.036321402,0.036321402,0.036321402,0.036321402
1926,0.0367105,0.0367105,0.0367105,0.0367105
1927,0.037744904,0.037744904,0.037744904,0.037744904
1928,0.037635687,0.037635687,0.037635687,0.037635687
1929,0.037507095,0.037507095,0.037507095,0.037507095
1930,0.037552124,0.037552124,0.037552124,0.037552124
1931,0.038203521,0.038203521,0.038203521,0.038203521
1932,0.038410182,0.038410182,0.038410182,0.038410182
1933,0.038407017,0.038407017,0.038407017,0.038407017
1934,0.038143614,0.038143614,0.038143614,0.038143614
1935,0.038328358,0.038328358,0.038328358,0.038328358
1936,0.038743818,0.038743818,0.038743818,0.038743818
1937,0.039334052,0.039334052,0.039334052,0.039334052
1938,0.042028802,0.042028802,0.042028802,0.042028802
1939,0.041894862,0.041894862,0.041894862,0.041894862
1940,0.041445717,0.041445717,0.041445717,0.041445717
1941,0.040733976,0.040733976,0.040733976,0.040733976
1942,0.041416947,0.041416947,0.041416947,0.041416947
1943,0.04170965,0.04170965,0.04170965,0.04170965
1944,0.041408829,0.041408829,0.041408829,0.041408829
1945,0.039384446,0.039384446,0.039384446,0.039384446
1946,0.041833446,0.041833446,0.041833446,0.041833446
1947,0.042104344,0.042104344,0.042104344,0.042104344
1948,0.041688611,0.041688611,0.041688611,0.041688611
1949,0.042503191,0.042503191,0.042503191,0.042503191
1950,0.04301989,0.04301989,0.04301989,0.04301989
1951,0.047663391,0.047663391,0.047663391,0.047663391
1952,0.048089893,0.048089893,0.048089893,0.048089893
1953,0.047010213,0.047010213,0.047010213,0.047010213
1954,0.047926214,0.047926214,0.047926214,0.047926214
1955,0.050301679,0.050301679,0.050301679,0.050301679
1956,0.05229707,0.05229707,0.05229707,0.05229707
1957,0.053192567,0.053192567,0.053192567,0.053192567
1958,0.055589563,0.055589563,0.055589563,0.055589563
1959,0.055679264,0.055679264,0.055679264,0.055679264
1960,0.057512052,0.057512052,0.057512052,0.057512052
1961,0.056549227,0.056549227,0.056549227,0.056549227
1962,0.056656099,0.056656099,0.056656099,0.056656099
1963,0.057697739,0.057697739,0.057697739,0.057697739
1964,0.059284865,0.059284865,0.059284865,0.059284865
1965,0.061298277,0.061298277,0.061298277,0.061298277
1966,0.063563504,0.063563504,0.063563504,0.063563504
1967,0.063395182,0.063395182,0.063395182,0.063395182
1968,0.065052907,0.065052907,0.065052907,0.065052907
1969,0.0679593,0.0679593,0.0679593,0.0679593
1970,0.0729001,0.0729001,0.0729001,0.0729001
1971,0.073333773,0.073333773,0.073333773,0.073333773
1972,0.072576532,0.072576532,0.072576532,0.072576532
1973,0.074800966,0.074800966,0.074800966,0.074800966
1974,0.074597121,0.074597121,0.074597121,0.074597121
1975,0.07423534,0.07423534,0.07423534,0.07423534
1976,0.07795252,0.07795252,0.07795252,0.07795252
1977,0.079297044,0.079297044,0.079297044,0.079297044
1978,0.081236206,0.081236206,0.081236206,0.081236206
1979,0.084180278,0.084180278,0.084180278,0.084180278
1980,0.080017482,0.080017482,0.080017482,0.080017482
1981,0.082357636,0.082357636,0.082357636,0.082357636
1982,0.087665239,0.087665239,0.087665239,0.087665239
1983,0.090034738,0.090034738,0.090034738,0.090034738
1984,0.094456054,0.094456054,0.094456054,0.094456054
1985,0.098429832,0.098429832,0.098429832,0.098429832
1986,0.10211654,0.10211654,0.10211654,0.10211654
1987,0.10406543,0.10406543,0.10406543,0.10406543
1988,0.10728648,0.10728648,0.10728648,0.10728648
1989,0.10945546,0.10945546,0.10945546,0.10945546
1990,0.11109505,0.11109505,0.11109505,0.11109505
1991,0.11420978,0.11420978,0.11420978,0.11420978
1992,0.10565946,0.10565946,0.10565946,0.10565946
1993,0.10284805,0.10284805,0.10284805,0.10284805
1994,0.1002383,0.1002383,0.1002383,0.1002383
1995,0.10142179,0.10142179,0.10142179,0.10142179
1996,0.10200232,0.10200232,0.10200232,0.10200232
1997,0.098628276,0.098628276,0.098628276,0.098628276
1998,0.095951075,0.095951075,0.095951075,0.095951075
1999,0.095270917,0.095270917,0.095270917,0.095270917
2000,0.095658837,0.095658837,0.095658837,0.095658837
2001,0.096826379,0.096826379,0.096826379,0.096826379
2002,0.097888475,0.097888475,0.097888475,0.097888475
2003,0.098945237,0.098945237,0.098945237,0.098945237
2004,0.1,0.1,0.1,0.1
2005,0.10099134,0.10037692,0.10041008,0.10023065
2006,0.10191876,0.10007519,0.10017621,0.099637555
2007,0.102844,0.099772789,0.09994212,0.099047082
2008,0.1037676,0.099470554,0.099707065,0.098458872
2009,0.1046912,0.09916832,0.09947201,0.097870661
2010,0.10502328,0.098864119,0.099093614,0.097301563
2011,0.10476384,0.098557952,0.098571878,0.096751577
2012,0.10450441,0.098251786,0.098050141,0.09620159
2013,0.10424497,0.097945619,0.097528405,0.095651604
2014,0.10398553,0.097639453,0.097006668,0.095101617
2015,0.10372609,0.097333286,0.096484932,0.094551631
2016,0.10346666,0.09702712,0.095963195,0.094001644
2017,0.10320722,0.096720953,0.095441459,0.093451658
2018,0.10294778,0.096414787,0.094919722,0.092901671
2019,0.10268834,0.09610862,0.094397986,0.092351685
2020,0.10161188,0.095612547,0.093991443,0.091674923
2021,0.099718386,0.094926566,0.093700095,0.090871384
2022,0.097824895,0.094240586,0.093408747,0.090067846
2023,0.095931404,0.093554606,0.093117398,0.089264308
2024,0.094037913,0.092868626,0.09282605,0.08846077
2025,0.092144422,0.092182646,0.092534701,0.087657231
2026,0.090250931,0.091496666,0.092243353,0.086853693
2027,0.08835744,0.090810686,0.091952004,0.086050155
2028,0.086463949,0.090124705,0.091660656,0.085246617
2029,0.084570457,0.089438725,0.091369308,0.084443079
2030,0.082791854,0.088728611,0.091167048,0.083446944
2031,0.08112814,0.087994362,0.091053877,0.082258212
2032,0.079464425,0.087260113,0.090940707,0.081069481
2033,0.07780071,0.086525864,0.090827536,0.07988075
2034,0.076136995,0.085791615,0.090714366,0.078692019
2035,0.07447328,0.085057366,0.090601195,0.077503287
2036,0.072809565,0.084323117,0.090488025,0.076314556
2037,0.07114585,0.083588869,0.090374854,0.075125825
2038,0.069482136,0.08285462,0.090261683,0.073937094
2039,0.067818421,0.082120371,0.090148513,0.072748362
2040,0.066518513,0.081361334,0.089884131,0.071850526
2041,0.065582411,0.080577509,0.089468537,0.071243585
2042,0.06464631,0.079793684,0.089052943,0.070636644
2043,0.063710209,0.079009859,0.088637349,0.070029703
2044,0.062774108,0.078226034,0.088221755,0.069422762
2045,0.061838007,0.077442209,0.087806162,0.068815821
2046,0.060901905,0.076658384,0.087390568,0.068208879
2047,0.059965804,0.075874559,0.086974974,0.067601938
2048,0.059029703,0.075090734,0.08655938,0.066994997
2049,0.058093602,0.074306909,0.086143787,0.066388056
2050,0.05728908,0.073506918,0.085522131,0.065816691
2051,0.056616139,0.072690762,0.084694414,0.065280903
2052,0.055943197,0.071874605,0.083866698,0.064745115
2053,0.055270255,0.071058448,0.083038981,0.064209327
2054,0.054597313,0.070242292,0.082211264,0.063673538
2055,0.053924371,0.069426135,0.081383547,0.06313775
