"year","rcp26","rcp45","rcp60","rcp85"
2016,327.19852,327.51028,327.83737,328.30076
2017,327.79265,328.21501,328.52794,329.19084
2018,328.37122,328.92121,329.20676,330.10289
2019,328.93437,329.62886,329.87393,331.03671
2020,329.48223,330.33796,330.52956,331.99211
2021,330.01494,331.04848,331.17376,332.96888
2022,330.5413,331.75979,331.83041,333.96312
2023,331.06143,332.47185,332.49959,334.97463
2024,331.57546,333.18466,333.18141,336.00323
2025,332.08353,333.8982,333.87595,337.04871
2026,332.58573,334.61248,334.5832,338.11092
2027,333.08212,335.32746,335.30306,339.18969
2028,333.57274,336.04316,336.0354,340.28488
2029,334.05765,336.75956,336.78013,341.39633
2030,334.5369,337.47666,337.53711,342.5239
2031,335.01055,338.19445,338.30626,343.66743
2032,335.47719,338.90836,339.0879,344.82731
2033,335.93688,339.61838,339.88193,346.00339
2034,336.38967,340.32451,340.68824,347.19553
2035,336.83562,341.02674,341.50673,348.40358
2036,337.27476,341.7251,342.33728,349.62741
2037,337.70718,342.4196,343.17978,350.86685
2038,338.13292,343.1103,344.03413,352.12178
2039,338.55205,343.79721,344.90021,353.39204
2040,338.96462,344.48038,345.77792,354.6775
2041,339.3707,345.15983,346.66715,355.97801
2042,339.75367,345.83109,347.56568,357.28344
2043,340.11358,346.49419,348.47341,358.59364
2044,340.4505,347.14916,349.39024,359.90849
2045,340.76449,347.79603,350.31606,361.22785
2046,341.05569,348.43487,351.25078,362.55164
2047,341.32431,349.06573,352.19432,363.87981
2048,341.57054,349.6887,353.14659,365.21232
2049,341.79459,350.30385,354.10752,366.54912
2050,341.99666,350.91123,355.07703,367.89017
2051,342.17694,351.51094,356.05503,369.23544
2052,342.344,352.10341,357.04177,370.58192
2053,342.49804,352.68872,358.03716,371.92959
2054,342.63923,353.26693,359.04114,373.27839
2055,342.76777,353.83812,360.05361,374.62829
2056,342.88382,354.40234,361.07451,375.97927
2057,342.98748,354.95967,362.10375,377.33131
2058,343.07888,355.51016,363.14126,378.68441
2059,343.15812,356.05387,364.18697,380.03854
2060,343.22531,356.59088,365.24079,381.3937
2061,343.28057,357.12123,366.30265,382.74987
2062,343.33547,357.64363,367.36928,384.10483
2063,343.3901,358.15814,368.4406,385.45854
2064,343.44457,358.66483,369.51655,386.81102
2065,343.49898,359.16374,370.59704,388.16224
2066,343.55338,359.65495,371.68203,389.51221
2067,343.60778,360.13852,372.77147,390.86093
