"year","rcp26","rcp45","rcp60","rcp85"
1949,-0.34761489,-0.34761489,-0.34761489,-0.34761489
1950,-0.35804606,-0.35804606,-0.35804606,-0.35804606
1951,-0.38644028,-0.38644028,-0.38644028,-0.38644028
1952,-0.39587496,-0.39587496,-0.39587496,-0.39587496
1953,-0.40134918,-0.40134918,-0.40134918,-0.40134918
1954,-0.40984082,-0.40984082,-0.40984082,-0.40984082
1955,-0.42088151,-0.42088151,-0.42088151,-0.42088151
1956,-0.43102884,-0.43102884,-0.43102884,-0.43102884
1957,-0.4387251,-0.4387251,-0.4387251,-0.4387251
1958,-0.44608758,-0.44608758,-0.44608758,-0.44608758
1959,-0.44854812,-0.44854812,-0.44854812,-0.44854812
1960,-0.45459289,-0.45459289,-0.45459289,-0.45459289
1961,-0.46862107,-0.46862107,-0.46862107,-0.46862107
1962,-0.47506044,-0.47506044,-0.47506044,-0.47506044
1963,-0.48205655,-0.48205655,-0.48205655,-0.48205655
1964,-0.49010377,-0.49010377,-0.49010377,-0.49010377
1965,-0.4976261,-0.4976261,-0.4976261,-0.4976261
1966,-0.50546789,-0.50546789,-0.50546789,-0.50546789
1967,-0.51092894,-0.51092894,-0.51092894,-0.51092894
1968,-0.51774595,-0.51774595,-0.51774595,-0.51774595
1969,-0.52455178,-0.52455178,-0.52455178,-0.52455178
1970,-0.53065739,-0.53065739,-0.53065739,-0.53065739
1971,-0.53281439,-0.53281439,-0.53281439,-0.53281439
1972,-0.53671091,-0.53671091,-0.53671091,-0.53671091
1973,-0.54399124,-0.54399124,-0.54399124,-0.54399124
1974,-0.54885609,-0.54885609,-0.54885609,-0.54885609
1975,-0.5533116,-0.5533116,-0.5533116,-0.5533116
1976,-0.5650343,-0.5650343,-0.5650343,-0.5650343
1977,-0.57165837,-0.57165837,-0.57165837,-0.57165837
1978,-0.57616352,-0.57616352,-0.57616352,-0.57616352
1979,-0.58819191,-0.58819191,-0.58819191,-0.58819191
1980,-0.5903224,-0.5903224,-0.5903224,-0.5903224
1981,-0.6011005,-0.6011005,-0.6011005,-0.6011005
1982,-0.61531355,-0.61531355,-0.61531355,-0.61531355
1983,-0.62260436,-0.62260436,-0.62260436,-0.62260436
1984,-0.63118976,-0.63118976,-0.63118976,-0.63118976
1985,-0.63814732,-0.63814732,-0.63814732,-0.63814732
1986,-0.64553943,-0.64553943,-0.64553943,-0.64553943
1987,-0.65110485,-0.65110485,-0.65110485,-0.65110485
1988,-0.65675449,-0.65675449,-0.65675449,-0.65675449
1989,-0.66058899,-0.66058899,-0.66058899,-0.66058899
1990,-0.66382835,-0.66382835,-0.66382835,-0.66382835
1991,-0.6701797,-0.6701797,-0.6701797,-0.6701797
1992,-0.67297083,-0.67297083,-0.67297083,-0.67297083
1993,-0.67173755,-0.67173755,-0.67173755,-0.67173755
1994,-0.6712808,-0.6712808,-0.6712808,-0.6712808
1995,-0.67190763,-0.67190763,-0.67190763,-0.67190763
1996,-0.67455396,-0.67455396,-0.67455396,-0.67455396
1997,-0.67716851,-0.67716851,-0.67716851,-0.67716851
1998,-0.6795841,-0.6795841,-0.6795841,-0.6795841
1999,-0.68269924,-0.68269924,-0.68269924,-0.68269924
2000,-0.68947304,-0.68947304,-0.68947304,-0.68947304
2001,-0.69195318,-0.69195318,-0.69195318,-0.69195318
2002,-0.69465303,-0.69465303,-0.69465303,-0.69465303
2003,-0.69733498,-0.69733498,-0.69733498,-0.69733498
2004,-0.7,-0.7,-0.7,-0.7
2005,-0.7014267,-0.69964449,-0.70086531,-0.69956616
2006,-0.7016177,-0.69626357,-0.69993487,-0.69602623
2007,-0.70178495,-0.69285933,-0.69898611,-0.69246928
2008,-0.70193612,-0.68943299,-0.6980247,-0.68889032
