*year,value
"1920",-0.00822116080142063
"1920.083",-0.00832227367626781
"1920.167",-0.0078560946554721
"1920.25",-0.00753555726812469
"1920.333",-0.0069796862840896
"1920.417",-0.00718634721489256
"1920.5",-0.00776147825662993
"1920.583",-0.00966489110343122
"1920.667",-0.00990528715897449
"1920.75",-0.0101417782324573
"1920.833",-0.00932679698773481
"1920.917",-0.00819928847819451
"1921",-0.00845770598875822
"1921.083",-0.00855880187820024
"1921.167",-0.00809023203068268
"1921.25",-0.00776821077738882
"1921.333",-0.00721151749023213
"1921.417",-0.00741893851417497
"1921.5",-0.00799786681907719
"1921.583",-0.00991015439790902
"1921.667",-0.010150961335641
"1921.75",-0.0103893218063548
"1921.833",-0.00957152221151417
"1921.917",-0.00843932252761359
"1922",-0.0542968878651629
"1922.083",-0.00879873608037413
"1922.167",-0.0318764861249286
"1922.25",-0.118554446578872
"1922.333",-0.138783850998119
"1922.417",-0.149928207556018
"1922.5",-0.210867659064959
"1922.583",-0.130477330918497
"1922.667",-0.18110328375408
"1922.75",-0.17246728235639
"1922.833",-0.149465061200747
"1922.917",-0.129418549309047
"1923",-0.149920848595558
"1923.083",-0.130714563483482
"1923.167",-0.0987301976629043
"1923.25",-0.108241938087292
"1923.333",-0.118146897615011
"1923.417",-0.0975571221899317
"1923.5",-0.0870800734296862
"1923.583",-0.0104111208753445
"1923.667",-0.0106529349203994
"1923.75",-0.0108950061708804
"1923.833",-0.010071368595011
"1923.917",-0.0089296002167818
"1924",-0.00918755963021989
"1924.083",-0.00928857149054302
"1924.167",-0.00881248025121106
"1924.25",-0.00848594352896842
"1924.333",-0.00792677815451717
"1924.417",-0.00813653322753666
"1924.5",-0.00872715705390129
"1924.583",-0.0106667457159269
"1924.667",-0.0109090517241619
"1924.75",-0.0111530281833931
"1924.833",-0.0103264348028273
"1924.917",-0.00917988146386411
"1925",-0.00943755092820522
"1925.083",-0.00953851045552229
"1925.167",-0.00905989412245958
"1925.25",-0.008731781079792
"1925.333",-0.00817187366012914
"1925.417",-0.00838234602606056
"1925.5",-0.00897695789087202
"1925.583",-0.0109259541926621
"1925.667",-0.0111687327393583
"1925.75",-0.0114146545437775
"1925.833",-0.0105850823421688
"1925.917",-0.00943353785312148
"1926",-0.00969089804840254
"1926.083",-0.00979182851346685
"1926.167",-0.00931058168737064
"1926.25",-0.00898092918335561
"1926.333",-0.00842010116969791
"1926.417",-0.00863141185142366
"1926.5",-0.00923007243822202
"1926.583",-0.0111885825572652
"1926.667",-0.011431916429437
"1926.75",-0.0116797032463086
"1926.833",-0.0108471492904945
"1926.917",-0.00969055585609013
"1927",-0.00994758165588364
"1927.083",-0.0100484680935806
"1927.167",-0.0095647029080552
