*year,value
"1913.333",-0.0475658416748047
"1913.5",-0.0462627410888672
"1913.667",-0.0441905975341797
"1913.833",-0.0422359466552734
"1914",-0.0389034271240234
"1914.167",-0.0406871795654297
"1914.333",-0.0280513763427734
"1914.5",-0.0296321868896484
"1914.667",-0.0172100067138672
"1914.833",-0.00336723327636719
"1915",0.00453681945800781
"1915.167",0.0107959747314453
"1915.333",0.0133167266845703
"1915.5",0.0214771270751953
"1915.667",0.0495578765869141
"1915.833",0.0682071685791016
"1916",0.0606449127197266
"1916.167",0.0629093170166016
"1916.333",0.0511066436767578
"1916.5",0.0879032135009766
"1916.667",0.0782367706298828
"1916.833",0.0914813995361328
"1917",0.0560092926025391
"1917.167",0.103679275512695
"1917.333",0.10124397277832
"1917.5",0.0866107940673828
"1917.667",0.147461318969727
"1917.833",0.109425735473633
"1918",0.127605056762695
"1918.167",0.12551155090332
"1918.333",0.12662239074707
"1918.5",0.0760471343994141
"1918.667",0.100282669067383
"1918.833",0.0836414337158203
"1919",0.0595233917236328
"1919.167",0.0677158355712891
"1919.333",0.0357898712158203
"1919.5",0.0833316802978516
"1919.667",0.0639026641845703
"1919.833",0.0568317413330078
"1920",0.0196826934814453
"1920.167",0.00862770080566406
"1920.333",0.0437152862548828
"1920.5",0.0317203521728516
"1920.667",-0.000686264038085937
"1920.833",0.0123447418212891
"1921",0.0137866973876953
"1921.167",0.00969581604003906
"1921.333",-0.00584526062011719
"1921.5",-0.00636863708496094
"1921.667",-0.0161739349365234
"1921.833",-0.0374187469482422
"1922",-0.0229564666748047
"1922.167",-0.0327510833740234
"1922.333",-0.0133007049560547
"1922.5",-0.0322063446044922
"1922.667",-0.0339687347412109
"1922.833",-0.0514537811279297
"1923",-0.0324199676513672
"1923.167",-0.0390102386474609
"1923.333",-0.0417552947998047
"1923.5",-0.0369274139404297
"1923.667",-0.0354106903076172
"1923.833",-0.0348552703857422
"1924",-0.0424388885498047
"1924.167",-0.0382839202880859
"1924.333",-0.0279232025146484
"1924.5",-0.0165264129638672
"1924.667",-0.0155437469482422
"1924.833",-0.0167507171630859
"1925",-0.00506553649902344
"1925.167",0.0101444244384766
"1925.333",0.0157520294189453
"1925.5",0.0322864532470703
"1925.667",0.0307697296142578
"1925.833",-0.0661617279052734
"1926",-0.00755424499511719
"1926.167",0.076346206665039
"1926.333",0.0365268707275391
"1926.5",0.0564258575439453
"1926.667",0.0236667633056641
"1926.833",0.0648960113525391
"1927",0.0532321929931641
"1927.167",0.111113357543945
"1927.333",0.088351821899414
"1927.5",0.0597797393798828
"1927.667",0.0698093414306641
"1927.833",0.0625461578369141
"1928",0.0443134307861328
"1928.167",0.0516513824462891
"1928.333",0.0586154937744141
"1928.5",0.0612857818603516
"1928.667",0.0347324371337891
"1928.833",0.0668827056884766
"1929",0.0638492584228516
"1929.167",0.0467060089111328
"1929.333",0.0722126007080078
"1929.5",0.0856708526611328
"1929.667",0.0395175933837891
"1929.833",-0.0549465179443359
"1930",0.0928913116455078
"1930.167",0.0526447296142578
"1930.333",0.0435443878173828
"1930.5",0.0358646392822266
"1930.667",0.00797615051269531
"1930.833",0.0223850250244141
"1931",0.00329780578613281
"1931.167",0.0216907501220703
"1931.333",0.0207721710205078
"1931.5",0.0197040557861328
"1931.667",0.00912971496582031
"1931.833",-0.00521507263183594
"1932",-0.00227775573730469
"1932.167",-0.0136638641357422
"1932.333",-0.0126491546630859
"1932.5",-0.00662498474121094
"1932.667",-0.0100536346435547
"1932.833",-0.0198482513427734
"1933",-0.0323665618896484
"1933.167",-0.00996818542480469
"1933.333",-0.0161525726318359
"1933.5",-0.0202861785888672
"1933.667",-0.0222194671630859
"1933.833",-0.0222301483154297
"1934",-0.0198909759521484
"1934.167",-0.0190898895263672
"1934.333",-0.0105556488037109
"1934.5",-0.00467033386230469
"1934.667",-0.00485191345214844
"1934.833",0.000413894653320312
"1935",0.0113941192626953
"1935.167",0.0237094879150391
"1935.333",0.0222141265869141
